X,Y,Subtracted,Original 1,Original 2
2131,914,7,55,48
2131,915,3,38,35
2131,920,1,51,50
2132,920,8,54,46
2132,932,14,50,36
2133,932,5,52,47
2132,933,17,50,33
2133,933,9,52,43
2133,937,6,39,33
2133,945,1,58,57
2134,945,1,71,70
2133,951,7,48,41
2135,951,1,48,47
2133,957,10,48,38
2134,957,12,82,70
2134,963,13,45,32
2134,964,7,39,32
2136,968,5,40,35
2136,975,12,64,52
2136,981,11,64,53
2137,993,6,42,36
2137,999,6,40,34
2137,1000,5,58,53
2138,1000,1,68,67
2137,1001,5,61,56
2138,1001,2,70,68
2139,1001,2,35,33
2139,1025,8,41,33
2139,1026,3,75,72
2140,1026,3,52,49
2139,1033,3,35,32
2139,1039,3,57,54
2140,1039,5,63,58
2140,1051,5,51,46
2141,1064,18,68,50
2142,1070,4,35,31
2140,1075,5,41,36
2141,1076,5,123,118
2142,1076,4,92,88
2141,1077,9,124,115
2142,1077,9,96,87
2141,1078,5,66,61
2142,1078,5,52,47
2141,1089,1,58,57
2142,1090,1,60,59
2141,1094,1,32,31
2142,1096,11,87,76
2142,1102,3,62,59
2142,1103,5,63,58
2142,1107,2,37,35
2141,1108,3,61,58
2142,1108,5,75,70
2143,1108,5,38,33
2141,1109,3,65,62
2142,1109,4,78,74
2143,1109,5,39,34
2142,1110,1,41,40
2141,1115,3,58,55
2142,1115,3,89,86
2143,1115,6,53,47
2142,1116,25,69,44
2142,1121,4,71,67
2142,1122,12,66,54
2142,1126,5,50,45
2142,1127,14,105,91
2143,1128,17,104,87
2143,1129,6,63,57
2143,1133,18,73,55
2143,1134,10,84,74
2143,1139,9,45,36
2143,1140,3,76,73
2142,1141,5,52,47
2143,1141,3,74,71
2143,1145,14,75,61
2143,1146,28,103,75
2143,1147,23,91,68
2143,1148,6,67,61
2143,1152,9,58,49
2141,1153,9,44,35
2143,1153,7,77,70
2143,1154,4,73,69
2143,1155,1,34,33
2142,1158,16,69,53
2142,1159,19,107,88
2142,1160,2,70,68
2143,1160,3,108,105
2144,1160,9,47,38
2142,1161,16,65,49
2143,1161,12,84,72
2142,1164,13,46,33
2143,1164,12,58,46
2144,1165,1,42,41
2142,1166,14,93,79
2143,1166,5,116,111
2143,1171,7,58,51
2142,1172,6,52,46
2143,1172,5,85,80
2142,1173,9,45,36
2143,1173,4,73,69
2143,1174,1,33,32
2143,1177,5,52,47
2142,1178,14,74,60
2143,1178,7,99,92
2142,1179,10,77,67
2143,1179,4,98,94
2142,1180,5,43,38
2143,1184,4,54,50
2143,1192,7,45,38
2142,1196,4,52,48
2143,1196,1,38,37
2141,1197,2,33,31
2142,1197,8,89,81
2142,1198,8,93,85
2142,1199,7,77,70
2143,1202,7,53,46
2142,1203,5,66,61
2143,1203,8,96,88
2142,1204,10,76,66
2143,1204,10,104,94
2142,1209,12,55,43
2143,1209,12,62,50
2142,1210,8,79,71
2141,1211,2,35,33
2142,1211,9,78,69
2142,1212,12,46,34
2143,1216,9,60,51
2141,1217,8,39,31
2142,1217,5,77,72
2143,1217,10,59,49
2142,1221,3,37,34
2143,1223,10,58,48
2142,1224,6,48,42
2141,1228,5,52,47
2142,1228,24,94,70
2142,1229,25,133,108
2142,1230,9,105,96
2141,1231,11,43,32
2142,1231,1,63,62
2141,1234,12,58,46
2142,1234,4,69,65
2143,1235,9,52,43
2143,1236,9,52,43
2141,1237,11,58,47
2142,1237,3,69,66
2141,1240,11,87,76
2142,1240,15,57,42
2143,1241,4,52,48
2141,1243,17,101,84
2142,1243,12,72,60
2141,1244,16,57,41
2141,1247,22,113,91
2142,1247,14,84,70
2140,1248,5,42,37
2142,1254,1,79,78
2143,1254,1,36,35
2142,1255,6,68,62
2143,1255,7,54,47
2142,1260,3,69,66
2141,1261,1,87,86
2142,1261,3,83,80
2141,1262,2,78,76
2142,1262,2,67,65
2141,1267,3,86,83
2142,1267,1,67,66
2141,1268,3,81,78
2142,1268,1,61,60
2141,1273,8,100,92
2141,1274,15,123,108
2142,1274,18,75,57
2142,1275,6,49,43
2140,1279,6,76,70
2141,1279,23,97,74
2142,1279,11,47,36
2140,1280,3,74,71
2141,1280,12,94,82
2142,1280,2,53,51
2140,1281,3,47,44
2141,1281,11,62,51
2142,1281,4,36,32
