X,Y,Subtracted,Original 1,Original 2
2132,912,2,42,40
2131,918,6,54,48
2132,918,23,54,31
2132,930,3,63,60
2132,931,6,71,65
2133,936,7,80,73
2132,937,2,54,52
2133,937,14,66,52
2134,937,1,35,34
2134,942,3,63,60
2134,943,2,82,80
2134,954,6,38,32
2133,955,4,36,32
2134,955,10,77,67
2134,956,14,51,37
2135,956,3,59,56
2134,961,7,54,47
2135,961,11,86,75
2136,961,8,44,36
2134,962,7,52,45
2136,962,10,45,35
2136,967,12,53,41
2134,968,6,40,34
2136,968,26,73,47
2136,969,7,42,35
2136,973,1,43,42
2135,975,12,50,38
2136,980,12,78,66
2137,980,8,54,46
2136,981,7,68,61
2137,981,2,46,44
2136,987,2,47,45
2137,992,3,67,64
2138,992,3,53,50
2137,993,3,56,53
2138,993,4,42,38
2138,1004,2,36,34
2137,1005,5,52,47
2138,1006,9,45,36
2139,1018,2,37,35
2140,1024,4,48,44
2139,1029,9,44,35
2139,1030,13,77,64
2140,1030,14,62,48
2139,1031,7,55,48
2140,1031,1,37,36
2139,1036,4,55,51
2140,1036,4,55,51
2139,1049,3,46,43
2140,1049,4,65,61
2140,1050,6,61,55
2140,1056,3,34,31
2141,1073,12,49,37
2142,1074,11,83,72
2141,1075,8,115,107
2142,1075,14,92,78
2141,1080,16,59,43
2141,1081,1,82,81
2142,1081,5,73,68
2140,1082,2,37,35
2142,1087,5,45,40
2141,1088,5,82,77
2141,1089,6,41,35
2141,1093,9,69,60
2141,1094,53,142,89
2143,1094,7,52,45
2141,1095,69,139,70
2141,1099,8,41,33
2142,1099,7,43,36
2141,1100,9,87,78
2142,1100,8,95,87
2141,1101,7,79,72
2142,1101,7,89,82
2143,1101,1,35,34
2142,1102,3,34,31
2142,1112,7,54,47
2142,1113,2,75,73
2143,1113,11,50,39
2142,1118,10,46,36
2142,1119,10,94,84
2143,1119,1,57,56
2141,1120,3,45,42
2142,1120,9,71,62
2143,1120,9,56,47
2142,1121,2,39,37
2142,1124,6,42,36
2141,1125,14,62,48
2142,1125,8,84,76
2142,1126,1,89,88
2143,1126,14,88,74
2143,1127,37,91,54
2141,1132,6,40,34
2142,1132,3,77,74
2141,1133,5,43,38
2142,1133,5,80,75
2143,1133,3,85,82
2142,1134,3,46,43
2143,1134,7,41,34
2143,1138,3,65,62
2143,1139,1,64,63
2142,1144,8,93,85
2143,1145,16,93,77
2142,1150,31,89,58
2143,1150,5,55,50
2142,1151,2,138,136
2142,1152,13,94,81
2143,1152,16,109,93
2142,1153,10,58,48
2143,1153,13,59,46
2142,1158,1,79,78
2143,1158,1,85,84
2142,1159,2,51,49
2143,1159,3,54,51
2144,1164,3,35,32
2143,1165,5,94,89
2143,1169,4,43,39
2142,1170,6,77,71
2142,1171,19,93,74
2142,1172,22,63,41
2143,1182,13,47,34
2143,1183,23,104,81
2144,1183,7,43,36
2143,1184,3,91,88
2143,1189,5,68,63
2143,1195,5,72,67
2141,1196,3,37,34
2143,1196,4,89,85
2143,1197,2,64,62
2142,1201,9,69,60
2143,1201,5,77,72
2142,1202,10,96,86
2143,1202,18,111,93
2144,1202,4,35,31
2142,1203,6,87,81
2143,1203,15,92,77
2142,1204,2,62,60
2143,1204,1,56,55
2142,1207,19,59,40
2143,1207,7,58,51
2143,1208,9,57,48
2142,1209,9,88,79
2143,1209,1,68,67
2142,1210,18,57,39
2142,1214,2,45,43
2141,1215,10,52,42
2142,1215,13,95,82
2143,1221,14,66,52
2143,1222,15,54,39
2141,1226,9,55,46
2142,1226,13,73,60
2141,1229,4,55,51
2142,1229,13,73,60
2142,1233,7,72,65
2143,1233,1,60,59
2141,1235,2,108,106
2142,1235,4,64,60
2141,1239,3,112,109
2142,1239,4,52,48
2143,1240,9,73,64
2143,1247,9,73,64
2141,1248,3,59,56
2142,1248,3,60,57
2141,1252,11,84,73
2142,1252,8,78,70
2141,1253,3,101,98
2142,1253,1,93,92
2141,1254,2,76,74
2142,1254,4,72,68
2140,1259,1,47,46
2142,1259,2,80,78
2142,1260,2,80,78
2140,1264,4,35,31
2140,1270,5,36,31
2141,1270,11,58,47
2140,1271,17,83,66
2141,1271,26,129,103
2142,1271,16,63,47
2140,1272,7,97,90
2141,1272,9,122,113
2140,1273,14,65,51
2142,1273,5,52,47
2140,1277,1,66,65
2141,1277,8,61,53
2142,1277,1,39,38
2140,1278,7,83,76
2142,1278,7,52,45
2140,1279,16,84,68
2142,1279,14,48,34
