X,Y,Subtracted,Original 1,Original 2
2130,905,8,52,44
2131,905,4,36,32
2131,923,10,59,49
2132,923,4,62,58
2131,924,9,66,57
2132,924,5,70,65
2132,925,2,37,35
2133,937,3,35,32
2133,941,3,69,66
2134,941,2,45,43
2135,942,10,46,36
2133,949,2,64,62
2134,950,7,39,32
2135,960,1,57,56
2136,960,9,44,35
2135,961,11,72,61
2135,962,6,44,38
2136,966,8,50,42
2135,967,12,84,72
2136,967,14,88,74
2135,968,8,87,79
2136,968,8,49,41
2136,972,1,51,50
2136,973,1,81,80
2135,974,5,58,53
2136,979,3,73,70
2137,979,2,48,46
2136,980,3,79,76
2137,980,3,54,51
2137,992,7,98,91
2137,993,11,55,44
2137,997,7,62,55
2137,998,26,107,81
2137,999,43,105,62
2138,999,6,85,79
2137,1004,2,46,44
2138,1004,2,62,60
2138,1011,4,48,44
2138,1017,15,65,50
2139,1017,9,51,42
2138,1023,10,50,40
2139,1023,5,56,51
2139,1031,12,48,36
2140,1036,33,72,39
2139,1042,1,53,52
2139,1043,3,51,48
2140,1043,1,58,57
2140,1048,4,43,39
2139,1049,1,44,43
2140,1050,2,37,35
2140,1061,5,58,53
2141,1061,9,57,48
2140,1062,4,59,55
2141,1062,14,66,52
2141,1068,2,49,47
2141,1069,3,35,32
2140,1073,6,43,37
2141,1073,20,88,68
2142,1073,11,47,36
2141,1074,10,150,140
2142,1074,6,86,80
2141,1075,22,134,112
2142,1075,30,75,45
2141,1076,15,60,45
2140,1081,2,36,34
2141,1081,10,84,74
2142,1081,7,75,68
2141,1082,5,43,38
2142,1082,3,42,39
2141,1086,5,44,39
2142,1086,3,44,41
2141,1087,5,68,63
2142,1087,1,64,63
2142,1088,8,68,60
2141,1092,3,64,61
2141,1093,6,119,113
2143,1093,7,50,43
2141,1094,21,133,112
2143,1094,15,56,41
2141,1095,37,104,67
2142,1099,22,67,45
2142,1100,21,80,59
2142,1101,21,54,33
2141,1105,2,45,43
2142,1105,3,51,48
2142,1106,4,93,89
2143,1106,11,53,42
2143,1107,10,51,41
2142,1111,7,43,36
2141,1112,11,54,43
2142,1112,4,78,74
2141,1113,18,76,58
2142,1113,16,103,87
2143,1113,11,72,61
2142,1118,17,62,45
2143,1119,12,56,44
2142,1120,7,45,38
2142,1124,11,66,55
2142,1125,34,127,93
2142,1126,49,132,83
2143,1126,5,84,79
2142,1127,32,85,53
2142,1130,4,39,35
2142,1131,8,85,77
2142,1132,7,91,84
2142,1133,1,52,51
2142,1139,3,66,63
2142,1144,22,119,97
2143,1144,2,97,95
2144,1144,1,59,58
2142,1145,20,129,109
2144,1145,6,42,36
2142,1146,12,73,61
2142,1149,8,57,49
2142,1150,6,124,118
2143,1150,12,66,54
2142,1151,1,176,175
2144,1151,18,59,41
2142,1152,41,97,56
2142,1156,4,79,75
2143,1157,2,98,96
2144,1157,2,40,38
2143,1158,33,89,56
2142,1162,10,70,60
2143,1162,4,51,47
2143,1163,11,119,108
2144,1163,7,51,44
2143,1164,31,134,103
2144,1164,7,51,44
2142,1165,6,57,51
2143,1165,52,90,38
2142,1169,11,49,38
2143,1169,12,62,50
2142,1170,3,60,57
2143,1170,3,86,83
2143,1175,5,56,51
2143,1176,1,81,80
2141,1177,5,36,31
2143,1177,6,87,81
2143,1178,7,47,40
2144,1182,3,40,37
2142,1183,3,132,129
2143,1183,43,116,73
2144,1183,2,56,54
2142,1188,3,41,38
2142,1189,4,84,80
2143,1189,23,83,60
2143,1194,4,47,43
2141,1195,5,42,37
2144,1195,5,38,33
2141,1196,6,42,36
2144,1196,5,38,33
2142,1200,7,59,52
2143,1202,12,108,96
2142,1203,16,78,62
2143,1203,36,89,53
2143,1208,9,77,68
2142,1209,1,82,81
2143,1209,2,77,75
2141,1215,8,49,41
2143,1215,20,76,56
2141,1222,2,37,35
2141,1226,3,46,43
2142,1226,6,68,62
2142,1227,15,111,96
2143,1227,6,61,55
2142,1228,10,82,72
2141,1232,7,47,40
2142,1232,8,76,68
2141,1233,4,92,88
2142,1233,25,127,102
2143,1233,11,79,68
2141,1234,9,108,99
2142,1234,19,115,96
2143,1234,7,66,59
2141,1235,6,64,58
2143,1239,2,64,62
2143,1240,7,62,55
2141,1241,26,120,94
2142,1241,21,83,62
2141,1245,23,128,105
2142,1245,34,87,53
2143,1245,26,62,36
2142,1247,12,61,49
2141,1251,6,84,78
2140,1252,5,44,39
2141,1257,8,58,50
2142,1257,10,50,40
2141,1258,15,106,91
2142,1258,15,87,72
2141,1259,13,103,90
2142,1259,11,83,72
2141,1260,3,53,50
2142,1260,4,46,42
2142,1264,10,76,66
2141,1265,3,96,93
2142,1265,7,75,68
2140,1266,11,74,63
2141,1266,5,89,84
2141,1267,2,46,44
2142,1270,2,35,33
2141,1272,5,133,128
2142,1272,4,75,71
2141,1273,9,81,72
2142,1273,10,44,34
2140,1276,11,55,44
2139,1277,2,42,40
2140,1277,19,106,87
2141,1277,1,111,110
2142,1277,18,52,34
2139,1278,2,35,33
2140,1278,19,97,78
2142,1278,12,52,40
2140,1279,11,54,43
