X,Y,Subtracted,Original 1,Original 2
2191,970,20,68,48
2191,971,9,49,40
2191,976,13,92,79
2191,977,24,60,36
2191,981,8,54,46
2192,982,9,55,46
2191,983,6,76,70
2192,983,9,86,77
2193,983,4,37,33
2191,990,1,34,33
2192,994,4,62,58
2191,995,1,43,42
2192,995,4,109,105
2193,995,3,53,50
2192,996,1,49,48
2192,1001,9,104,95
2193,1001,2,54,52
2192,1007,22,162,140
2193,1007,6,96,90
2193,1009,13,59,46
2192,1013,11,89,78
2193,1014,3,142,139
2193,1015,14,110,96
2192,1020,9,70,61
2192,1021,18,49,31
2192,1026,7,39,32
2193,1026,4,140,136
2193,1027,30,111,81
2194,1027,13,44,31
2192,1032,10,62,52
2192,1033,4,43,39
2195,1039,7,41,34
2193,1040,1,57,56
2194,1040,1,62,61
2193,1044,2,47,45
2194,1044,2,56,54
2194,1050,4,60,56
2193,1051,3,101,98
2194,1051,8,120,112
2195,1051,6,53,47
2193,1052,10,95,85
2194,1052,11,107,96
2195,1052,7,42,35
2193,1053,2,43,41
2194,1057,1,68,67
2194,1058,9,88,79
2194,1059,11,51,40
2193,1064,20,77,57
2195,1064,15,76,61
2193,1065,10,69,59
2194,1065,3,73,70
2195,1065,11,69,58
2194,1069,9,44,35
2193,1071,5,60,55
2194,1071,13,143,130
2194,1082,3,46,43
2195,1082,8,40,32
2194,1083,9,93,84
2195,1083,13,84,71
2195,1084,2,51,49
2194,1089,8,69,61
2194,1090,11,65,54
2194,1095,1,64,63
2194,1096,9,71,62
2196,1096,7,45,38
2194,1097,12,65,53
2194,1103,10,85,75
2194,1108,4,63,59
2195,1108,1,54,53
2194,1109,6,83,77
2195,1109,3,70,67
2194,1110,3,52,49
2195,1110,1,42,41
2194,1114,1,41,40
2195,1114,4,46,42
2194,1115,3,84,81
2195,1115,7,89,82
2194,1116,7,61,54
2195,1116,6,66,60
2194,1121,6,95,89
2195,1121,8,112,104
2194,1122,10,89,79
2195,1122,21,126,105
2195,1123,3,58,55
2195,1127,13,46,33
2195,1128,4,77,73
2195,1134,3,84,81
2194,1136,7,40,33
2194,1140,17,57,40
2195,1140,9,49,40
2194,1141,17,85,68
2195,1141,12,74,62
2194,1142,6,39,33
2194,1146,7,90,83
2195,1146,6,84,78
2194,1147,28,212,184
2196,1147,26,63,37
2193,1153,10,55,45
2194,1153,6,104,98
2195,1153,10,96,86
2193,1154,10,45,35
2194,1154,11,102,91
2195,1154,16,107,91
2194,1155,2,48,46
2195,1155,3,59,56
2193,1160,9,40,31
2194,1160,11,85,74
2195,1160,11,76,65
2195,1161,1,55,54
2194,1166,2,98,96
2195,1166,2,62,60
2193,1167,1,82,81
2194,1167,10,135,125
2195,1167,9,85,76
2193,1172,4,48,44
2194,1172,4,70,66
2193,1173,6,77,71
2194,1173,3,103,100
2193,1174,3,36,33
2193,1178,3,57,54
2194,1178,2,60,58
2193,1179,9,106,97
2194,1179,11,124,113
2195,1179,4,53,49
2193,1180,9,95,86
2194,1180,12,107,95
2195,1180,4,37,33
2193,1181,2,45,43
2194,1181,5,37,32
2195,1185,1,48,47
2193,1186,6,188,182
2194,1186,12,103,91
2195,1186,9,60,51
2193,1187,8,118,110
2194,1187,13,57,44
2193,1191,3,134,131
2194,1191,4,48,44
2194,1192,10,74,64
2194,1193,9,81,72
2195,1193,1,40,39
2193,1194,23,56,33
2193,1197,30,98,68
2194,1197,19,67,48
2192,1199,18,76,58
2194,1200,20,77,57
2192,1204,7,44,37
2193,1204,6,73,67
2194,1204,29,81,52
2194,1205,11,105,94
2192,1206,9,85,76
2193,1206,8,102,94
2194,1206,18,88,70
2194,1212,9,69,60
2193,1213,4,63,59
2192,1217,14,77,63
2192,1218,5,106,101
2193,1218,10,196,186
2193,1219,15,151,136
2193,1223,25,131,106
2191,1224,36,80,44
2193,1224,8,140,132
2191,1225,15,57,42
2193,1225,8,136,128
2194,1225,6,54,48
2192,1226,8,84,76
2191,1230,6,50,44
2191,1231,9,72,63
2192,1231,26,169,143
2191,1232,1,57,56
2193,1232,7,47,40
2191,1236,1,67,66
2191,1237,1,92,91
2191,1238,1,64,63
2192,1238,1,90,89
2192,1239,2,50,48
2192,1243,1,99,98
2193,1243,14,49,35
2191,1244,22,168,146
2192,1244,1,99,98
2193,1244,14,49,35
2191,1245,5,95,90
2190,1249,11,62,51
2191,1249,8,167,159
2192,1249,5,46,41
2192,1250,3,65,62
2190,1251,16,64,48
2190,1256,1,82,81
2191,1256,21,167,146
2192,1256,7,73,66
2191,1257,5,154,149
2192,1257,6,53,47
2191,1261,11,53,42
2191,1262,10,68,58
2191,1263,11,69,58
2191,1264,20,58,38
2189,1269,7,79,72
2190,1269,12,138,126
2191,1269,15,102,87
2190,1270,2,83,81
2189,1274,4,83,79
2190,1274,2,70,68
2189,1275,15,157,142
2190,1275,25,145,120
2189,1276,11,164,153
2190,1276,26,147,121
2190,1277,2,73,71
2190,1281,2,91,89
2191,1281,7,72,65
2189,1283,7,181,174
2190,1283,18,75,57
2188,1288,1,65,64
2189,1288,6,162,156
2190,1294,8,81,73
2189,1295,9,118,109
2190,1295,11,65,54
2188,1296,15,81,66
2189,1296,3,54,51
2188,1300,9,70,61
2189,1300,6,84,78
2188,1301,9,183,174
2189,1301,2,77,75
2189,1306,12,53,41
2189,1308,1,79,78
2187,1312,6,56,50
2186,1313,5,53,48
2187,1315,31,188,157
2187,1319,87,169,82
2188,1320,5,70,65
2186,1321,13,94,81
2187,1321,78,185,107
2188,1321,28,87,59
2187,1322,4,58,54
2186,1325,1,53,52
2187,1325,35,93,58
2185,1327,1,49,48
2187,1327,40,144,104
2186,1328,3,66,63
2186,1332,27,89,62
2185,1333,20,94,74
2187,1333,15,79,64
2186,1334,17,77,60
2185,1339,4,156,152
2186,1339,15,157,142
2187,1339,18,60,42
2186,1340,8,136,128
2184,1345,3,138,135
2185,1345,8,178,170
2186,1345,9,89,80
2184,1347,26,101,75
2185,1347,31,148,117
2186,1347,27,74,47
2183,1351,16,62,46
2186,1351,11,54,43
2183,1352,22,67,45
2184,1352,8,99,91
2186,1352,6,64,58
1091,1717,1,34,33
