X,Y,Subtracted,Original 1,Original 2
2191,969,4,35,31
2191,970,7,56,49
2191,971,8,42,34
2191,976,22,81,59
2191,977,17,52,35
2192,982,11,46,35
2192,983,8,54,46
2192,988,1,46,45
2192,995,1,72,71
2193,995,6,46,40
2192,1000,3,34,31
2192,1001,16,112,96
2193,1001,18,80,62
2193,1006,2,38,36
2193,1007,8,75,67
2192,1014,4,82,78
2193,1014,2,87,85
2194,1014,14,54,40
2194,1020,12,47,35
2194,1026,19,53,34
2194,1032,10,83,73
2194,1033,15,60,45
2194,1038,4,69,65
2194,1039,10,99,89
2194,1044,3,40,37
2194,1051,1,69,68
2195,1051,5,45,40
2194,1052,1,43,42
2195,1057,18,49,31
2194,1063,18,74,56
2195,1063,20,61,41
2195,1064,10,68,58
2194,1071,16,84,68
2195,1071,10,81,71
2195,1077,5,69,64
2195,1083,15,70,55
2194,1084,2,37,35
2195,1084,13,47,34
2194,1096,1,50,49
2195,1096,14,113,99
2195,1097,4,49,45
2195,1101,19,54,35
2195,1102,5,73,68
2195,1107,1,42,41
2194,1114,1,38,37
2195,1114,1,42,41
2194,1120,2,48,46
2194,1121,1,73,72
2195,1121,1,78,77
2196,1121,16,53,37
2194,1122,8,55,47
2195,1122,7,56,49
2195,1127,16,67,51
2195,1128,15,79,64
2195,1134,16,75,59
2195,1135,24,74,50
2195,1140,3,53,50
2194,1146,6,89,83
2195,1146,5,68,63
2194,1147,10,159,149
2195,1147,1,102,101
2196,1147,23,63,40
2195,1148,21,66,45
2194,1153,6,107,101
2195,1153,16,98,82
2194,1154,4,72,68
2195,1159,6,53,47
2194,1160,3,47,44
2195,1160,11,83,72
2195,1166,2,84,82
2194,1172,14,70,56
2195,1172,9,45,36
2194,1173,13,81,68
2195,1173,7,46,39
2194,1174,9,46,37
2195,1179,5,50,45
2194,1180,1,51,50
2194,1185,6,111,105
2195,1185,14,55,41
2193,1186,2,72,70
2194,1186,5,86,81
2193,1192,20,145,125
2194,1192,13,67,54
2193,1193,17,87,70
2193,1197,6,91,85
2194,1197,5,59,54
2192,1198,1,43,42
2194,1198,6,90,84
2193,1203,3,52,49
2193,1204,9,103,94
2194,1204,14,85,71
2193,1205,6,105,99
2194,1205,19,95,76
2194,1206,14,51,37
2193,1210,6,46,40
2193,1211,4,83,79
2194,1211,17,56,39
2193,1212,10,77,67
2194,1218,2,47,45
2192,1224,12,88,76
2194,1224,6,51,45
2193,1229,2,60,58
2192,1230,7,89,82
2193,1230,9,93,84
2192,1231,27,127,100
2193,1231,11,109,98
2192,1232,17,62,45
2192,1237,22,135,113
2193,1237,21,84,63
2192,1242,5,52,47
2192,1243,7,95,88
2193,1243,3,45,42
2191,1249,7,122,115
2192,1249,25,79,54
2191,1250,4,149,145
2191,1255,1,105,104
2192,1255,1,37,36
2192,1256,3,40,37
2191,1261,4,47,43
2191,1262,21,80,59
2191,1263,40,96,56
2192,1263,9,40,31
2190,1268,21,79,58
2191,1268,3,54,51
2190,1269,24,114,90
2190,1270,16,73,57
2189,1274,9,54,45
2191,1274,29,60,31
2190,1275,23,144,121
2189,1276,5,70,65
2191,1276,27,68,41
2190,1277,32,67,35
2191,1281,9,64,55
2191,1282,13,58,45
2189,1283,2,93,91
2190,1283,1,38,37
2189,1288,10,175,165
2188,1289,3,36,33
2189,1289,2,107,105
2190,1289,10,43,33
2188,1294,16,69,53
2190,1294,14,61,47
2188,1295,15,96,81
2190,1295,23,75,52
2188,1296,1,39,38
2187,1301,10,54,44
2188,1301,4,133,129
2188,1302,3,72,69
2187,1306,6,56,50
2188,1306,5,64,59
2189,1306,2,63,61
2187,1307,9,55,46
2188,1307,9,140,131
2189,1307,4,62,58
2187,1312,17,71,54
2188,1314,24,128,104
2188,1315,21,68,47
2187,1320,16,162,146
2186,1321,10,53,43
2187,1321,37,112,75
2188,1321,7,38,31
2187,1325,9,68,59
2187,1326,8,127,119
2187,1327,19,123,104
2187,1331,14,49,35
2187,1332,15,79,64
2187,1333,3,69,66
2186,1334,2,56,54
2185,1338,9,78,69
2185,1339,15,112,97
2186,1339,18,131,113
2185,1340,4,59,55
2186,1340,8,71,63
2186,1346,4,69,65
2185,1347,5,51,46
2184,1350,11,65,54
2185,1350,6,52,46
2184,1351,16,129,113
2185,1351,5,100,95
2185,1352,14,102,88
2186,1352,2,45,43
2185,1353,9,60,51
