X,Y,Subtracted,Original 1,Original 2
2191,970,9,56,47
2191,971,7,42,35
2191,976,14,81,67
2191,981,5,44,39
2191,983,16,56,40
2193,995,2,46,44
2192,1001,14,112,98
2193,1001,24,80,56
2192,1008,3,49,46
2193,1008,9,49,40
2194,1013,14,47,33
2192,1014,11,82,71
2193,1014,5,87,82
2194,1014,14,54,40
2194,1019,2,33,31
2192,1020,1,38,37
2194,1020,6,47,41
2194,1026,16,53,37
2193,1032,3,98,95
2194,1032,6,83,77
2194,1033,12,60,48
2193,1038,2,73,71
2194,1039,5,99,94
2194,1046,7,39,32
2194,1063,17,74,57
2195,1063,8,61,53
2195,1064,15,68,53
2195,1070,1,69,68
2194,1071,9,84,75
2195,1071,6,81,75
2195,1077,3,69,66
2194,1082,5,40,35
2195,1082,12,43,31
2194,1083,7,61,54
2195,1083,17,70,53
2194,1084,4,37,33
2195,1084,14,47,33
2195,1089,1,64,63
2195,1096,19,113,94
2195,1102,14,73,59
2195,1107,3,42,39
2195,1108,8,73,65
2194,1109,3,45,42
2195,1109,9,63,54
2194,1120,13,48,35
2195,1120,6,38,32
2196,1121,13,53,40
2195,1127,14,67,53
2195,1128,4,79,75
2195,1129,3,45,42
2195,1133,6,51,45
2195,1134,5,75,70
2194,1140,3,38,35
2195,1140,10,53,43
2194,1141,1,36,35
2195,1141,4,47,43
2194,1146,2,89,87
2194,1147,29,159,130
2196,1147,11,63,52
2195,1148,11,66,55
2194,1153,7,107,100
2195,1153,19,98,79
2194,1154,3,72,69
2195,1154,1,67,66
2195,1159,1,53,52
2194,1160,7,47,40
2195,1160,22,83,61
2195,1161,11,45,34
2195,1165,3,54,51
2195,1166,6,84,78
2195,1167,5,90,85
2194,1172,9,70,61
2195,1172,6,45,39
2194,1173,7,81,74
2195,1173,5,46,41
2194,1174,10,46,36
2194,1180,6,51,45
2195,1185,15,55,40
2194,1191,15,83,68
2193,1192,16,145,129
2194,1192,11,67,56
2194,1197,2,59,57
2192,1198,2,43,41
2194,1198,5,90,85
2194,1199,16,75,59
2193,1203,10,52,42
2194,1203,2,34,32
2193,1204,10,103,93
2193,1205,4,105,101
2194,1206,1,51,50
2193,1210,3,46,43
2193,1211,7,83,76
2193,1212,25,77,52
2194,1212,11,51,40
2192,1216,9,40,31
2193,1218,12,152,140
2193,1219,10,92,82
2193,1223,8,121,113
2192,1224,17,88,71
2193,1229,1,60,59
2192,1230,2,89,87
2193,1230,18,93,75
2192,1231,12,127,115
2193,1231,18,109,91
2192,1232,16,62,46
2192,1237,21,135,114
2193,1237,20,84,64
2193,1243,7,45,38
2191,1249,5,122,117
2192,1249,16,79,63
2193,1249,8,45,37
2191,1250,6,149,143
2192,1250,4,68,64
2193,1250,2,36,34
2192,1255,3,37,34
2191,1261,11,47,36
2191,1263,41,96,55
2192,1263,9,40,31
2190,1268,10,79,69
2190,1269,15,114,99
2191,1274,3,60,57
2190,1275,11,144,133
2191,1276,4,68,64
2190,1277,11,67,56
2191,1281,16,64,48
2191,1282,16,58,42
2190,1287,8,53,45
2188,1294,15,69,54
2188,1295,14,96,82
2189,1295,3,129,126
2190,1295,25,75,50
2187,1301,4,54,50
2187,1306,3,56,53
2188,1306,4,64,60
2189,1306,4,63,59
2187,1307,1,55,54
2188,1307,4,140,136
2189,1307,12,62,50
2188,1308,1,60,59
2189,1308,11,58,47
2187,1312,12,71,59
2188,1314,11,128,117
2188,1315,25,68,43
2186,1320,20,68,48
2187,1320,16,162,146
2188,1320,7,57,50
2186,1321,3,53,50
2187,1325,9,68,59
2186,1326,1,77,76
2186,1327,3,78,75
2187,1327,1,123,122
2187,1331,9,49,40
2187,1332,18,79,61
2187,1333,9,69,60
2185,1338,2,78,76
2186,1339,10,131,121
2187,1339,7,56,49
2186,1340,7,71,64
2186,1344,10,59,49
2186,1345,6,78,72
2185,1346,1,100,99
2186,1346,2,69,67
2185,1347,5,51,46
2185,1350,2,52,50
2184,1351,5,129,124
2185,1351,9,100,91
2186,1351,8,44,36
2185,1352,19,102,83
2186,1352,6,45,39
2185,1353,17,60,43
