X,Y,Subtracted,Original 1,Original 2
616,311,3,34,31
338,550,1,36,35
2191,968,16,49,33
2192,974,2,38,36
2191,976,5,74,69
2192,980,9,58,49
2192,981,12,102,90
2192,982,9,67,58
2192,986,1,35,34
2192,987,3,74,71
2193,987,14,45,31
2191,993,8,41,33
2192,993,9,77,68
2191,994,3,38,35
2192,994,5,78,73
2192,1000,14,63,49
2192,1001,20,62,42
2192,1006,17,85,68
2194,1006,37,80,43
2192,1007,3,69,66
2193,1011,4,62,58
2192,1012,2,67,65
2193,1012,8,121,113
2194,1012,8,73,65
2193,1013,8,102,94
2194,1013,17,69,52
2194,1018,1,81,80
2194,1020,4,46,42
2193,1025,6,105,99
2194,1025,4,116,112
2193,1026,11,68,57
2194,1026,14,73,59
2193,1031,8,116,108
2194,1031,11,154,143
2195,1031,15,72,57
2194,1032,9,86,77
2195,1032,1,32,31
2193,1036,21,53,32
2193,1037,7,96,89
2194,1039,5,59,54
2193,1045,7,46,39
2194,1045,5,58,53
2195,1045,4,63,59
2195,1049,1,49,48
2194,1050,4,113,109
2195,1050,11,97,86
2193,1051,5,61,56
2194,1051,8,112,104
2195,1051,11,90,79
2194,1056,4,66,62
2195,1056,7,75,68
2193,1057,5,42,37
2194,1058,5,54,49
2194,1062,9,53,44
2195,1062,15,51,36
2194,1064,6,55,49
2194,1068,9,92,83
2194,1069,13,145,132
2194,1070,12,105,93
2195,1070,3,119,116
2195,1071,19,76,57
2195,1075,25,121,96
2195,1076,18,128,110
2195,1077,17,67,50
2195,1081,13,48,35
2195,1082,20,93,73
2195,1083,8,54,46
2195,1087,12,50,38
2195,1088,4,117,113
2196,1089,7,40,33
2195,1094,6,89,83
2196,1094,1,57,56
2196,1095,6,78,72
2194,1101,2,72,70
2195,1101,5,90,85
2196,1101,5,49,44
2194,1102,11,62,51
2195,1102,19,87,68
2196,1102,18,55,37
2195,1107,7,97,90
2195,1108,3,105,102
2195,1109,8,60,52
2195,1119,4,82,78
2196,1120,1,46,45
2196,1121,3,46,43
2195,1126,8,72,64
2194,1132,3,38,35
2194,1133,3,90,87
2196,1133,11,72,61
2196,1134,4,60,56
2195,1135,6,50,44
2194,1140,1,51,50
2194,1146,29,120,91
2196,1146,49,90,41
2195,1148,14,68,54
2195,1152,19,184,165
2195,1153,54,150,96
2195,1154,16,60,44
2194,1158,10,61,51
2195,1159,32,86,54
2194,1164,8,77,69
2194,1165,22,188,166
2194,1166,53,143,90
2195,1166,22,117,95
2195,1171,2,98,96
2194,1172,4,111,107
2195,1172,7,125,118
2196,1172,7,42,35
2194,1173,8,53,45
2195,1173,9,77,68
2193,1177,4,47,43
2194,1177,5,75,70
2194,1178,11,102,91
2194,1183,15,69,54
2195,1183,5,68,63
2194,1184,3,68,65
2195,1184,2,75,73
2193,1185,1,72,71
2194,1185,18,177,159
2195,1190,30,76,46
2193,1191,4,78,74
2193,1192,2,47,45
2194,1192,5,63,58
2195,1192,7,53,46
2193,1197,19,158,139
2194,1197,16,183,167
2195,1197,22,89,67
2193,1199,2,91,89
2194,1199,4,74,70
2193,1202,13,46,33
2193,1203,6,189,183
2195,1203,10,59,49
2194,1204,10,93,83
2192,1205,12,48,36
2194,1205,20,82,62
2194,1209,8,57,49
2192,1210,16,49,33
2194,1210,31,98,67
2194,1211,7,73,66
2193,1215,12,99,87
2193,1216,1,147,146
2194,1216,3,104,101
2192,1218,15,82,67
2193,1218,16,96,80
2194,1218,15,77,62
2192,1222,12,110,98
2193,1222,13,102,89
2194,1222,14,52,38
2192,1228,6,84,78
2193,1228,2,64,62
2192,1229,4,172,168
2193,1229,4,164,160
2194,1229,4,81,77
2192,1230,1,127,126
2193,1230,5,148,143
2194,1230,8,70,62
2193,1231,7,123,116
2194,1231,12,57,45
2192,1235,11,117,106
2193,1235,36,169,133
2194,1235,19,73,54
2193,1236,12,152,140
2192,1237,9,109,100
2193,1237,43,155,112
2194,1237,33,74,41
2193,1241,2,36,34
2193,1242,1,68,67
2192,1243,4,112,108
2193,1243,10,75,65
2192,1244,6,60,54
2192,1248,3,86,83
2193,1248,2,33,31
2191,1249,7,92,85
2192,1249,14,201,187
2193,1249,8,96,88
2190,1255,10,54,44
2192,1255,24,167,143
2193,1255,2,55,53
2192,1256,16,133,117
2191,1257,1,75,74
2192,1257,6,67,61
2191,1260,5,41,36
2190,1261,2,50,48
2191,1261,6,113,107
2192,1261,5,51,46
2190,1262,3,60,57
2191,1262,7,137,130
2192,1262,3,51,48
2191,1263,8,101,93
2190,1267,12,101,89
2191,1267,14,207,193
2192,1267,2,42,40
2192,1268,2,52,50
2191,1269,18,217,199
2192,1269,5,39,34
2191,1273,8,120,112
2191,1274,11,150,139
2189,1275,7,97,90
2191,1275,7,145,138
2191,1276,5,68,63
2189,1281,14,84,70
2191,1281,16,85,69
2190,1282,1,80,79
2191,1282,11,65,54
2190,1286,17,79,62
2191,1286,1,32,31
2188,1287,9,46,37
2189,1287,20,147,127
2191,1287,18,74,56
2189,1289,3,58,55
2189,1292,17,76,59
2189,1293,12,185,173
2189,1294,44,198,154
2190,1294,31,101,70
2189,1295,4,156,152
2189,1298,13,53,40
2188,1299,1,109,108
2190,1299,28,95,67
2188,1300,13,107,94
2189,1300,15,226,211
2190,1300,27,78,51
2188,1301,14,106,92
2189,1304,8,45,37
2189,1305,1,126,125
2190,1305,5,51,46
2187,1306,12,66,54
2188,1306,7,128,121
2187,1307,2,91,89
2187,1311,16,94,78
2188,1311,26,105,79
2188,1312,5,91,86
2189,1312,10,98,88
2188,1313,2,232,230
2189,1313,1,108,107
2187,1314,1,78,77
2188,1314,2,98,96
2187,1318,2,141,139
2188,1318,10,87,77
2189,1318,3,34,31
2187,1319,3,96,93
2188,1319,10,186,176
2187,1320,21,129,108
2187,1324,15,90,75
2188,1324,6,38,32
2187,1325,4,159,155
2186,1326,2,124,122
2188,1326,6,83,77
2186,1327,10,84,74
2187,1330,5,62,57
2186,1331,2,143,141
2186,1332,23,143,120
2188,1332,21,65,44
2187,1336,17,51,34
2186,1338,13,107,94
2184,1339,30,94,64
2185,1340,9,46,37
2185,1343,11,213,202
2186,1343,6,112,106
2185,1344,3,245,242
2187,1344,21,56,35
2184,1345,3,80,77
2186,1345,4,118,114
2184,1351,1,133,132
2186,1351,24,80,56
2184,1352,8,103,95
2185,1352,1,67,66
