X,Y,Subtracted,Original 1,Original 2
2191,975,2,33,31
2192,987,3,37,34
2193,993,17,58,41
2193,994,18,52,34
2193,999,11,42,31
2193,1005,12,43,31
2193,1006,16,72,56
2193,1007,12,60,48
2193,1011,11,53,42
2193,1012,5,78,73
2193,1018,9,66,57
2194,1018,6,60,54
2193,1019,9,65,56
2194,1019,8,60,52
2193,1025,19,67,48
2194,1025,14,80,66
2195,1025,1,32,31
2193,1031,12,68,56
2194,1031,7,88,81
2193,1032,14,45,31
2194,1032,18,56,38
2193,1037,12,49,37
2194,1037,11,64,53
2194,1038,13,48,35
2194,1056,12,55,43
2194,1057,10,50,40
2195,1062,9,41,32
2195,1063,12,74,62
2195,1070,8,57,49
2195,1075,9,71,62
2195,1076,6,71,65
2195,1077,5,36,31
2195,1082,21,64,43
2195,1088,11,56,45
2194,1094,3,35,32
2195,1094,5,58,53
2194,1095,8,43,35
2195,1095,16,76,60
2195,1113,3,46,43
2195,1114,20,73,53
2195,1120,7,82,75
2195,1121,1,43,42
2195,1127,1,64,63
2195,1133,6,48,42
2196,1146,3,65,62
2194,1152,11,53,42
2195,1159,4,70,66
2194,1164,16,55,39
2195,1164,2,43,41
2194,1166,5,56,51
2194,1171,1,72,71
2195,1172,2,79,77
2194,1178,3,59,56
2194,1179,13,50,37
2195,1179,10,49,39
2195,1183,1,33,32
2194,1184,10,68,58
2194,1185,18,78,60
2194,1186,14,46,32
2193,1191,3,53,50
2195,1191,3,35,32
2194,1197,1,103,102
2195,1197,8,49,41
2193,1203,5,100,95
2193,1204,14,114,100
2193,1205,12,69,57
2194,1209,5,36,31
2194,1210,12,54,42
2194,1211,5,38,33
2192,1216,28,77,49
2194,1216,18,78,60
2192,1217,2,49,47
2192,1222,8,47,39
2193,1222,7,54,47
2192,1223,3,85,82
2193,1223,6,92,86
2194,1223,4,62,58
2193,1224,11,72,61
2192,1228,3,59,56
2192,1229,14,120,106
2193,1229,6,96,90
2192,1230,7,93,86
2193,1230,23,103,80
2194,1230,1,43,42
2192,1234,6,44,38
2193,1235,4,86,82
2193,1236,15,102,87
2193,1237,13,63,50
2191,1242,3,50,47
2192,1243,3,52,49
2192,1249,3,92,89
2191,1250,1,38,37
2191,1254,1,47,46
2191,1255,5,79,74
2191,1263,6,53,47
2190,1268,2,60,58
2191,1268,2,113,111
2191,1269,20,75,55
2189,1275,6,37,31
2190,1275,9,79,70
2191,1275,4,103,99
2191,1276,8,40,32
2191,1279,2,41,39
2189,1281,7,52,45
2190,1281,3,76,73
2189,1286,11,42,31
2190,1286,8,51,43
2190,1287,3,102,99
2191,1287,5,38,33
2189,1288,14,66,52
2189,1292,3,56,53
2188,1293,11,55,44
2189,1293,11,113,102
2188,1294,5,52,47
2189,1294,13,109,96
2190,1294,5,71,66
2189,1295,13,57,44
2188,1299,5,72,67
2190,1299,1,35,34
2188,1300,6,84,78
2190,1300,8,48,40
2188,1301,1,33,32
2188,1305,7,60,53
2188,1306,13,98,85
2189,1306,2,103,101
2190,1306,7,45,38
2188,1307,9,81,72
2189,1307,2,82,80
2187,1312,15,91,76
2188,1312,7,83,76
2189,1312,18,76,58
2189,1313,3,54,51
2187,1314,11,57,46
2187,1319,2,93,91
2189,1319,21,63,42
2187,1320,13,60,47
2187,1324,4,46,42
2187,1325,5,83,78
2188,1326,2,52,50
2186,1330,6,52,46
2187,1330,5,52,47
2186,1331,15,101,86
2187,1331,15,104,89
2186,1332,6,84,78
2187,1332,10,91,81
2186,1336,7,39,32
2187,1337,14,73,59
2187,1338,16,62,46
2185,1339,3,98,95
2186,1339,9,55,46
2187,1339,5,37,32
2185,1343,32,163,131
2186,1343,8,68,60
2185,1344,29,186,157
2186,1344,3,46,43
2184,1345,6,60,54
2185,1345,5,138,133
2186,1345,1,46,45
2187,1345,8,49,41
2185,1350,7,112,105
2184,1351,15,65,50
