X,Y,Subtracted,Original 1,Original 2
1792,838,8,78,70
1793,838,17,72,55
1794,839,2,43,41
1793,840,1,32,31
1792,844,11,63,52
1793,844,20,69,49
1794,844,27,60,33
1794,845,2,67,65
1792,846,4,97,93
1793,846,14,106,92
1794,846,24,93,69
1794,847,1,42,41
1794,853,11,63,52
1795,859,7,63,56
1795,860,11,47,36
1794,865,5,54,49
1795,865,9,62,53
1794,866,7,100,93
1795,866,21,109,88
1796,866,55,98,43
1796,867,22,57,35
1796,873,31,109,78
1797,873,33,65,32
1795,874,11,93,82
1796,874,47,100,53
1795,879,6,89,83
1796,879,3,65,62
1796,880,7,81,74
1794,881,25,65,40
1796,881,20,74,54
1797,886,11,56,45
1795,887,44,134,90
1796,887,48,144,96
1797,887,53,113,60
1797,888,4,70,66
1796,893,9,89,80
1797,893,54,97,43
1797,894,27,129,102
1797,900,29,88,59
1798,901,54,104,50
1798,902,44,95,51
1797,907,5,67,62
1798,907,14,60,46
1797,908,3,108,105
1798,908,28,108,80
1798,909,16,77,61
1797,914,6,60,54
1798,914,32,73,41
1798,915,14,103,89
1798,921,5,52,47
1799,922,34,83,49
1798,923,14,67,53
1799,929,21,73,52
1799,930,40,85,45
1799,936,14,74,60
1799,943,9,72,63
1800,944,28,63,35
1799,950,11,55,44
1800,950,42,75,33
1800,951,33,90,57
1800,957,12,43,31
1801,965,36,69,33
1801,972,18,74,56
1801,979,17,73,56
1801,986,3,52,49
1801,987,5,53,48
1802,1001,9,54,45
1802,1002,14,49,35
1802,1015,5,36,31
1804,1065,1,41,40
