X,Y,Subtracted,Original 1,Original 2
1792,837,7,46,39
1793,837,1,41,40
1792,838,10,86,76
1793,838,2,74,72
1791,839,8,39,31
1792,839,4,73,69
1793,844,1,44,43
1794,844,4,49,45
1792,845,9,72,63
1793,845,4,96,92
1792,846,11,76,65
1793,846,4,99,95
1793,847,1,48,47
1794,858,9,42,33
1793,859,6,40,34
1794,859,20,81,61
1795,859,10,72,62
1794,860,3,60,57
1794,865,11,48,37
1797,866,4,43,39
1796,872,12,68,56
1797,872,13,73,60
1795,873,2,109,107
1796,873,12,122,110
1795,874,10,80,70
1796,874,1,92,91
1796,879,11,96,85
1798,879,2,33,31
1794,880,9,43,34
1795,880,25,98,73
1798,880,2,75,73
1794,881,1,42,41
1795,881,6,76,70
1798,881,3,69,66
1795,887,3,88,85
1796,887,15,124,109
1798,888,5,59,54
1797,893,2,92,90
1797,894,7,147,140
1798,894,1,132,131
1799,894,11,107,96
1797,895,1,95,94
1798,895,2,79,77
1799,895,21,58,37
1797,900,2,71,69
1799,900,2,68,66
1797,901,6,112,106
1799,901,5,111,106
1800,901,4,69,65
1797,902,7,77,70
1799,902,4,78,74
1800,902,5,46,41
1799,907,6,76,70
1800,907,10,43,33
1797,909,4,46,42
1799,909,6,78,72
1797,914,11,45,34
1798,914,9,69,60
1799,914,5,62,57
1801,915,5,41,36
1800,916,5,74,69
1800,917,7,42,35
1800,922,6,105,99
1801,922,3,57,54
1800,923,6,83,77
1801,923,6,47,41
1801,929,3,64,61
1800,935,4,40,36
1799,936,4,59,55
1801,936,3,70,67
1799,937,4,44,40
1801,937,5,69,64
1800,943,2,59,57
1800,944,7,74,67
1800,950,4,56,52
1803,950,3,49,46
1802,952,3,38,35
1802,957,1,64,63
1803,957,6,48,42
1802,958,4,74,70
1803,958,4,55,51
1803,965,5,77,72
1804,965,11,45,34
1802,966,3,60,57
1803,966,12,56,44
1804,971,8,39,31
1804,972,8,63,55
1804,973,10,59,49
1803,978,10,53,43
1802,979,28,77,49
1803,979,12,88,76
1805,979,4,52,48
1802,980,12,65,53
1805,980,3,55,52
1803,988,4,36,32
1804,988,2,40,38
1804,995,2,34,32
1805,1000,11,43,32
1805,1001,9,61,52
1804,1008,7,58,51
1807,1015,8,42,34
1804,1016,8,40,32
1805,1016,23,71,48
1806,1016,3,63,60
1805,1023,1,65,64
1806,1023,7,72,65
1807,1023,5,50,45
1807,1029,1,39,38
1807,1030,6,51,45
1806,1031,1,39,38
1807,1031,9,47,38
1808,1044,4,51,47
1807,1051,6,42,36
1807,1052,6,51,45
1807,1058,5,57,52
1808,1058,8,64,56
1809,1058,6,42,36
1808,1059,5,77,72
1809,1059,3,52,49
1807,1064,1,81,80
1808,1064,5,78,73
1809,1064,9,46,37
1807,1065,3,101,98
1810,1065,1,36,35
1807,1066,1,115,114
1808,1067,2,89,87
1809,1067,7,81,74
1810,1067,7,51,44
1808,1068,10,61,51
1809,1088,7,41,34
1810,1117,1,36,35
1812,1175,15,58,43
