X,Y,Subtracted,Original 1,Original 2
1793,837,5,36,31
1792,838,2,73,71
1793,838,2,69,67
1794,838,2,47,45
1791,839,5,39,34
1793,844,4,48,44
1794,844,6,53,47
1792,845,2,73,71
1793,845,1,99,98
1794,845,3,100,97
1795,845,5,59,54
1795,846,1,54,53
1794,852,6,77,71
1795,852,3,53,50
1794,853,8,63,55
1795,853,9,48,39
1793,859,5,48,43
1794,859,4,72,68
1795,859,3,63,60
1796,859,1,33,32
1794,860,2,44,42
1795,860,8,45,37
1794,866,1,85,84
1795,866,11,137,126
1796,866,9,114,105
1796,871,11,43,32
1796,872,1,72,71
1795,873,1,107,106
1795,874,4,71,67
1796,874,3,85,82
1796,879,2,95,93
1795,880,13,98,85
1798,880,49,93,44
1798,881,37,80,43
1796,885,18,55,37
1797,885,11,43,32
1796,886,17,112,95
1797,886,6,86,80
1796,887,4,119,115
1795,888,21,72,51
1796,888,4,104,100
1798,888,7,65,58
1796,892,31,62,31
1796,893,20,91,71
1799,893,10,51,41
1796,895,21,90,69
1799,900,2,69,67
1800,900,1,32,31
1799,901,4,114,110
1800,901,2,61,59
1797,907,9,64,55
1799,907,7,73,66
1797,908,5,78,73
1800,908,18,72,54
1797,909,17,62,45
1799,909,13,88,75
1800,909,12,65,53
1797,914,5,48,43
1800,914,8,46,38
1797,915,4,64,60
1798,915,2,99,97
1800,915,1,80,79
1801,915,1,44,43
1798,916,8,89,81
1799,916,15,87,72
1800,916,2,80,78
1801,916,2,44,42
1798,917,9,49,40
1800,917,12,46,34
1798,921,2,41,39
1799,921,3,81,78
1800,921,6,55,49
1798,922,1,64,63
1799,922,2,117,115
1801,922,2,60,58
1798,923,1,41,40
1799,923,2,80,78
1798,929,5,38,33
1799,929,6,70,64
1799,930,3,57,54
1800,930,1,65,64
1801,930,4,47,43
1800,935,3,50,47
1802,936,3,40,37
1800,937,6,72,66
1802,937,6,44,38
1801,938,2,37,35
1800,943,1,68,67
1802,943,5,36,31
1801,944,1,66,65
1802,944,6,51,45
1800,951,5,56,51
1801,951,1,80,79
1802,952,4,36,32
1802,957,1,70,69
1803,957,4,51,47
1803,958,3,56,53
1802,959,3,45,42
1801,964,1,36,35
1801,965,5,50,45
1802,965,2,82,80
1802,966,1,51,50
1802,971,13,46,33
1803,971,30,69,39
1803,973,2,73,71
1802,979,20,77,57
1805,979,13,62,49
1802,980,20,75,55
1805,980,16,63,47
1802,986,4,46,42
1803,986,4,80,76
1804,986,2,83,81
1805,986,2,53,51
1802,987,9,46,37
1803,987,6,76,70
1804,987,2,80,78
1805,987,1,54,53
1803,993,9,58,49
1804,993,1,65,64
1803,994,11,53,42
1804,994,5,66,61
1803,1000,16,53,37
1804,1000,3,71,68
1803,1001,3,49,46
1804,1001,1,77,76
1806,1001,6,43,37
1805,1009,3,58,55
1804,1015,22,59,37
1805,1015,3,54,51
1806,1015,9,63,54
1807,1016,5,37,32
1805,1022,12,61,49
1806,1022,7,59,52
1805,1029,15,56,41
1806,1029,9,56,47
1807,1029,2,40,38
1805,1030,13,55,42
1806,1030,4,59,55
1805,1036,8,43,35
1806,1036,11,53,42
1805,1037,8,53,45
1806,1037,15,68,53
1806,1038,4,44,40
1807,1045,6,64,58
1808,1057,1,34,33
1808,1058,1,70,69
1808,1059,3,83,80
1808,1060,5,55,50
1806,1064,4,52,48
1807,1064,15,89,74
1808,1064,8,89,81
1806,1065,1,65,64
1806,1066,9,83,74
1810,1066,4,67,63
1806,1067,19,80,61
1807,1067,9,103,94
1809,1067,4,94,90
1810,1067,6,65,59
1807,1068,18,68,50
1809,1068,3,49,46
1812,1175,8,43,35
