X,Y,Subtracted,Original 1,Original 2
1792,838,12,71,59
1793,838,5,80,75
1794,838,4,57,53
1792,839,8,58,50
1793,844,6,67,61
1794,844,10,71,61
1795,844,2,39,37
1794,845,5,100,95
1793,846,1,73,72
1794,846,2,77,75
1794,847,3,35,32
1794,851,7,38,31
1794,852,4,59,55
1795,852,5,45,40
1795,853,2,34,32
1794,866,4,69,65
1795,866,8,124,116
1796,866,21,111,90
1796,867,2,56,54
1795,871,14,52,38
1796,871,2,60,58
1795,872,6,72,66
1794,873,5,90,85
1795,873,25,137,112
1796,873,16,140,124
1797,873,2,111,109
1795,874,1,56,55
1795,878,30,68,38
1796,878,19,68,49
1797,878,3,39,36
1798,879,12,50,38
1794,880,13,45,32
1796,880,6,94,88
1797,880,6,100,94
1796,881,4,66,62
1797,885,8,63,55
1798,885,7,49,42
1799,886,1,41,40
1796,887,27,130,103
1797,887,11,106,95
1799,887,26,68,42
1796,892,17,56,39
1796,893,19,90,71
1798,893,8,94,86
1796,894,15,121,106
1798,894,4,143,139
1796,895,19,82,63
1798,895,6,77,71
1797,899,1,52,51
1797,900,14,84,70
1798,900,14,88,74
1799,900,14,61,47
1800,901,1,49,48
1797,902,12,62,50
1798,902,12,75,63
1799,902,17,73,56
1797,908,2,66,64
1800,908,16,72,56
1800,909,21,54,33
1798,914,1,76,75
1797,915,3,53,50
1798,915,6,92,86
1799,915,8,91,83
1800,916,7,66,59
1801,916,3,35,32
1798,921,1,43,42
1799,921,7,84,77
1801,929,21,74,53
1802,929,7,44,37
1801,930,13,46,33
1800,936,20,77,57
1802,936,4,55,51
1800,937,22,67,45
1801,937,5,67,62
1802,937,10,45,35
1801,943,2,59,57
1800,944,6,70,64
1802,949,1,47,46
1802,956,4,36,32
1802,957,5,77,72
1803,957,10,61,51
1803,958,3,58,55
1803,964,11,61,50
1803,965,9,73,64
1803,966,6,44,38
1802,971,1,53,52
1803,971,1,58,57
1801,972,3,37,34
1802,972,14,82,68
1803,972,18,100,82
1804,972,16,76,60
1802,973,2,48,46
1804,977,1,33,32
1802,978,3,39,36
1803,978,8,65,57
1803,979,3,75,72
1805,980,1,36,35
1804,985,1,46,45
1804,986,5,80,75
1805,986,2,53,51
1804,987,6,74,68
1805,987,4,53,49
1804,992,17,51,34
1803,1000,6,42,36
1804,1000,8,73,65
1805,1000,8,72,64
1806,1000,6,38,32
1804,1001,1,74,73
1805,1001,3,80,77
1806,1001,2,52,50
1805,1007,6,51,45
1805,1008,5,84,79
1806,1008,7,67,60
1805,1009,4,56,52
1806,1009,10,49,39
1806,1015,8,68,60
1807,1015,17,55,38
1805,1023,1,59,58
1807,1029,17,63,46
1805,1030,12,54,42
1806,1030,11,67,56
1807,1030,13,63,50
1805,1037,3,34,31
1806,1037,10,58,48
1806,1044,4,49,45
1807,1044,3,79,76
1807,1051,2,43,41
1808,1051,1,35,34
1808,1052,7,41,34
1808,1057,5,39,34
1808,1058,12,82,70
1809,1058,3,49,46
1808,1059,13,92,79
1809,1059,6,60,54
1807,1064,6,91,85
1810,1064,3,36,33
1807,1065,5,105,100
1808,1065,2,91,89
1807,1066,9,108,99
1808,1066,12,102,90
1806,1067,6,54,48
1807,1067,11,79,68
1808,1067,13,81,68
1808,1068,7,38,31
1809,1095,3,36,33
1809,1102,2,42,40
1811,1160,7,45,38
1812,1160,7,45,38
1813,1175,1,34,33
