X,Y,Subtracted,Original 1,Original 2
1793,837,16,53,37
1795,844,1,44,43
1795,846,1,39,38
1793,858,9,45,36
1794,858,3,67,64
1793,859,12,56,44
1794,859,4,79,75
1796,865,1,49,48
1794,866,18,85,67
1795,866,33,135,102
1796,866,29,117,88
1797,866,10,47,37
1794,867,5,37,32
1795,867,4,64,60
1794,873,5,91,86
1795,873,13,142,129
1796,873,4,140,136
1797,873,13,113,100
1795,878,21,70,49
1796,878,5,66,61
1794,879,4,35,31
1795,879,16,99,83
1798,879,14,73,59
1795,880,10,74,64
1798,880,17,70,53
1796,881,9,62,53
1797,881,4,69,65
1796,885,2,70,68
1795,886,13,79,66
1796,886,9,132,123
1797,886,2,125,123
1798,886,13,116,103
1795,887,9,94,85
1796,888,16,85,69
1798,888,3,57,54
1796,892,2,65,63
1797,892,6,79,73
1798,892,22,55,33
1798,893,13,107,94
1798,894,8,153,145
1796,895,6,59,53
1798,895,14,85,71
1797,900,25,85,60
1798,900,19,88,69
1799,900,11,58,47
1796,901,16,78,62
1797,901,11,134,123
1800,901,26,62,36
1800,907,17,58,41
1797,908,3,63,60
1798,908,8,97,89
1799,908,14,107,93
1800,908,4,65,61
1798,909,3,53,50
1799,909,6,66,60
1798,913,8,54,46
1799,913,2,47,45
1797,914,19,66,47
1798,914,13,99,86
1797,915,12,61,49
1798,915,8,96,88
1799,916,3,51,48
1799,922,3,108,105
1800,922,6,97,91
1801,922,5,60,55
1799,923,1,65,64
1800,923,5,65,60
1801,923,4,37,33
1800,928,16,66,50
1799,929,4,69,65
1799,930,7,38,31
1800,935,7,54,47
1801,935,7,38,31
1800,936,10,78,68
1800,937,2,59,57
1800,943,12,67,55
1801,943,16,77,61
1802,943,17,64,47
1801,949,11,61,50
1802,949,7,57,50
1800,950,4,66,62
1801,950,3,89,86
1802,950,5,87,82
1803,950,9,48,39
1800,951,7,44,37
1802,951,3,70,67
1801,956,4,42,38
1802,956,5,50,45
1803,957,9,69,60
1803,958,14,65,51
1802,959,7,39,32
1801,965,1,53,52
1802,966,4,46,42
1803,966,3,38,35
1803,973,2,54,52
1804,973,9,45,36
1802,980,2,40,38
1803,980,5,61,56
1804,980,4,59,55
1805,980,2,36,34
1803,985,3,56,53
1804,985,2,56,54
1802,986,1,45,44
1803,986,4,82,78
1804,986,2,83,81
1803,987,4,71,67
1804,987,3,73,70
1803,994,3,38,35
1805,1001,9,77,68
1806,1001,3,46,43
1804,1002,7,46,39
1805,1002,17,54,37
1804,1007,8,43,35
1805,1007,4,52,48
1804,1008,5,65,60
1807,1008,6,42,36
1806,1014,1,46,45
1805,1022,6,55,49
1805,1023,25,60,35
1806,1023,9,55,46
1805,1028,1,40,39
1806,1028,3,46,43
1805,1029,1,60,59
1806,1029,1,71,70
1805,1030,1,39,38
1806,1036,8,48,40
1807,1036,1,46,45
1806,1037,8,60,52
1806,1038,7,42,35
1806,1043,2,34,32
1808,1043,15,52,37
1806,1044,11,61,50
1807,1044,8,86,78
1808,1044,16,63,47
1806,1045,6,40,34
1807,1045,2,58,56
1808,1045,18,50,32
1807,1058,7,72,65
1809,1058,3,54,51
1808,1059,2,74,72
1809,1059,8,56,48
1806,1065,13,69,56
1807,1065,7,104,97
1809,1065,4,92,88
1806,1066,1,70,69
1808,1066,1,97,96
1809,1066,10,106,96
1810,1066,7,80,73
1808,1067,6,79,73
1808,1068,1,40,39
1811,1160,3,43,40
1812,1160,8,43,35
1811,1189,9,41,32
1812,1189,10,48,38
2728,1736,2,34,32
