X,Y,Subtracted,Original 1,Original 2
1794,838,5,54,49
1794,843,3,37,34
1793,844,5,76,71
1794,844,2,81,79
1793,845,6,93,87
1794,845,2,99,97
1793,846,8,60,52
1794,846,2,68,66
1795,852,6,47,41
1794,858,1,73,72
1795,858,9,68,59
1795,859,3,70,67
1795,865,1,61,60
1796,866,2,109,107
1794,867,3,40,37
1796,872,6,89,83
1797,872,5,73,68
1795,873,4,127,123
1796,873,22,153,131
1797,873,9,116,107
1795,878,31,73,42
1796,878,13,70,57
1797,878,8,58,50
1798,878,7,39,32
1794,879,1,42,41
1798,879,16,70,54
1796,880,5,91,86
1797,880,17,106,89
1796,881,14,53,39
1797,881,17,59,42
1796,885,2,74,72
1797,885,7,75,68
1798,885,12,66,54
1796,886,12,131,119
1797,886,14,120,106
1796,887,13,133,120
1796,888,9,76,67
1797,893,10,113,103
1798,893,24,117,93
1799,893,30,73,43
1796,895,9,67,58
1797,895,15,97,82
1798,895,13,86,73
1797,900,21,93,72
1798,900,13,88,75
1799,900,3,51,48
1796,901,10,74,64
1797,901,6,129,123
1797,902,6,63,57
1798,902,10,78,68
1799,902,9,70,61
1799,906,9,48,39
1799,907,10,92,82
1800,907,22,65,43
1798,908,1,88,87
1799,908,5,92,87
1800,908,30,76,46
1798,909,2,46,44
1799,909,1,48,47
1800,913,7,48,41
1800,921,8,73,65
1801,921,13,46,33
1800,922,10,100,90
1801,922,14,64,50
1798,923,1,35,34
1801,923,1,32,31
1799,930,2,38,36
1801,930,2,40,38
1801,936,1,81,80
1802,936,11,60,49
1801,937,2,54,52
1802,937,6,39,33
1800,942,2,41,39
1801,942,3,49,46
1801,943,2,66,64
1802,943,2,52,50
1801,949,1,64,63
1802,949,4,60,56
1800,950,7,67,60
1801,951,1,74,73
1803,951,6,52,46
1803,958,1,56,55
1804,964,2,36,34
1801,972,2,39,37
1802,972,14,84,70
1803,972,21,98,77
1804,972,19,74,55
1802,973,10,49,39
1803,973,13,56,43
1803,977,8,41,33
1804,977,8,40,32
1802,978,2,52,50
1803,978,7,78,71
1804,978,7,77,70
1805,978,2,50,48
1804,979,1,80,79
1804,985,2,56,54
1805,986,7,52,45
1804,987,2,71,69
1803,992,2,33,31
1803,993,7,48,41
1804,993,5,66,61
1805,993,6,62,56
1804,994,4,57,53
1805,994,7,58,51
1804,999,6,43,37
1805,999,8,46,38
1803,1000,3,47,44
1804,1000,3,80,77
1803,1001,2,40,38
1804,1008,10,69,59
1804,1009,21,52,31
1805,1009,7,55,48
1806,1009,13,50,37
1805,1014,19,60,41
1806,1014,12,51,39
1805,1015,5,61,56
1807,1015,6,52,46
1805,1016,12,45,33
1806,1016,2,40,38
1805,1021,6,42,36
1806,1021,2,37,35
1805,1023,2,47,45
1805,1029,3,47,44
1807,1030,7,50,43
1806,1036,9,58,49
1807,1036,29,71,42
1805,1037,5,39,34
1806,1037,7,59,52
1807,1037,28,70,42
1808,1051,1,32,31
1808,1057,2,49,47
1806,1058,8,44,36
1809,1058,5,56,51
1806,1059,10,41,31
1807,1059,2,66,64
1809,1059,8,55,47
1807,1064,6,96,90
1808,1064,12,97,85
1807,1065,6,110,104
1810,1065,8,66,58
1807,1066,5,102,97
1809,1066,4,101,97
1810,1066,20,76,56
1807,1067,5,60,55
1808,1067,7,70,63
1809,1067,1,62,61
1810,1067,4,35,31
1809,1095,1,32,31
1810,1109,4,40,36
2728,1736,2,34,32
