X,Y,Subtracted,Original 1,Original 2
1792,837,2,47,45
1792,838,1,66,65
1793,838,1,75,74
1793,839,4,52,48
1794,839,9,40,31
1792,844,6,61,55
1795,844,5,53,48
1792,845,2,70,68
1795,845,7,65,58
1795,846,9,44,35
1794,851,10,51,41
1793,852,18,58,40
1794,852,18,69,51
1795,852,1,41,40
1793,859,15,60,45
1794,859,12,90,78
1794,860,14,49,35
1796,865,9,47,38
1795,866,6,124,118
1796,866,16,107,91
1797,866,9,60,51
1795,867,3,67,64
1796,867,11,58,47
1795,871,10,80,70
1796,871,7,75,68
1795,872,7,80,73
1796,872,5,83,78
1797,878,7,50,43
1796,879,3,119,116
1797,879,11,99,88
1798,879,5,54,49
1795,880,7,67,60
1798,880,23,78,55
1798,881,1,33,32
1795,885,4,40,36
1797,885,6,68,62
1798,885,2,54,52
1795,887,6,92,86
1798,887,16,114,98
1796,888,4,67,63
1798,888,20,52,32
1796,892,4,56,52
1797,892,12,72,60
1798,892,38,75,37
1796,893,10,79,69
1796,894,17,119,102
1798,894,3,154,151
1796,895,10,58,48
1797,899,9,68,59
1798,899,9,76,67
1799,899,9,58,49
1799,900,2,48,46
1798,901,10,142,132
1799,901,27,127,100
1800,901,2,46,44
1797,906,5,38,33
1797,907,6,68,62
1797,908,7,63,56
1798,908,1,87,86
1800,914,1,90,89
1801,914,3,51,48
1800,916,10,49,39
1798,921,4,54,50
1799,921,11,99,88
1798,922,5,68,63
1799,922,13,119,106
1800,923,10,60,50
1800,928,4,61,57
1798,929,1,38,37
1800,929,23,108,85
1800,935,11,54,43
1800,936,43,86,43
1801,936,15,80,65
1802,936,8,49,41
1800,937,11,56,45
1801,942,11,46,35
1802,943,2,50,48
1801,944,16,67,51
1802,944,21,52,31
1802,949,1,56,55
1800,950,2,60,58
1801,950,2,102,100
1802,950,5,98,93
1803,950,8,48,40
1802,951,3,83,80
1800,958,10,44,34
1801,958,7,63,56
1802,958,6,73,67
1803,958,6,55,49
1802,963,2,39,37
1801,964,6,45,39
1802,964,3,76,73
1801,965,3,51,48
1802,965,3,83,80
1802,966,5,48,43
1803,977,1,33,32
1802,978,1,50,49
1804,978,2,70,68
1805,978,9,48,39
1802,979,1,57,56
1804,979,2,79,77
1805,979,7,55,48
1803,980,6,52,46
1804,980,8,52,44
1802,986,9,50,41
1803,986,14,93,79
1804,986,8,91,83
1803,987,7,69,62
1804,987,1,69,68
1805,992,2,40,38
1804,994,1,53,52
1803,1000,5,44,39
1804,1000,4,77,73
1805,1000,1,75,74
1806,1000,2,38,36
1804,1001,4,73,69
1805,1001,8,79,71
1806,1001,9,50,41
1805,1002,5,47,42
1804,1007,6,43,37
1805,1007,27,66,39
1804,1008,1,59,58
1805,1009,6,48,42
1807,1015,6,46,40
1806,1016,5,38,33
1805,1021,1,36,35
1806,1021,1,35,34
1807,1022,4,51,47
1806,1023,10,57,47
1807,1023,21,52,31
1806,1028,8,44,36
1806,1029,1,67,66
1806,1030,3,57,54
1805,1037,2,34,32
1808,1043,3,39,36
1806,1044,3,55,52
1807,1044,2,77,75
1808,1044,12,59,47
1806,1045,8,44,36
1807,1045,7,61,54
1808,1045,14,54,40
1807,1057,9,49,40
1807,1058,6,74,68
1808,1058,2,75,73
1809,1058,13,51,38
1807,1059,1,64,63
1808,1059,7,70,63
1809,1059,11,47,36
1806,1064,4,76,72
1809,1064,11,83,72
1810,1064,5,45,40
1806,1065,4,87,83
1809,1065,1,99,98
1806,1066,2,80,78
1808,1066,2,103,101
1806,1067,1,46,45
1808,1067,3,63,60
1809,1067,4,61,57
1809,1102,3,43,40
1810,1102,8,43,35
1811,1160,16,48,32
1812,1167,6,38,32
1812,1189,1,45,44
1812,1190,2,37,35
