X,Y,Subtracted,Original 1,Original 2
1791,835,9,87,78
1792,835,6,82,76
1793,835,5,49,44
1790,836,1,68,67
1792,836,5,102,97
1793,836,4,58,54
1792,843,11,217,206
1793,843,3,92,89
1791,844,5,65,60
1792,844,16,86,70
1791,849,13,45,32
1794,849,4,59,55
1791,850,1,35,34
1794,850,3,70,67
1793,851,4,61,57
1794,851,4,36,32
1793,855,23,77,54
1792,856,1,83,82
1794,856,3,114,111
1794,857,17,140,123
1795,857,3,69,66
1793,863,16,163,147
1795,863,9,99,90
1794,864,4,97,93
1795,864,27,104,77
1794,869,2,46,44
1793,870,27,87,60
1795,870,1,163,162
1793,871,5,101,96
1796,871,6,112,106
1793,872,9,51,42
1794,877,6,120,114
1795,877,21,152,131
1793,878,2,35,33
1794,878,24,139,115
1796,878,15,131,116
1794,879,6,40,34
1795,885,8,164,156
1796,885,9,215,206
1796,890,11,82,71
1794,891,16,110,94
1796,891,6,235,229
1796,892,2,119,117
1796,893,2,90,88
1796,897,5,76,71
1797,897,2,85,83
1798,897,6,58,52
1795,898,12,82,70
1796,898,4,144,140
1797,898,1,212,211
1798,898,6,110,104
1795,899,8,81,73
1798,899,3,107,104
1795,900,6,77,71
1797,905,3,136,133
1799,905,7,82,75
1796,906,17,109,92
1798,906,14,147,133
1799,906,13,71,58
1796,907,2,39,37
1797,907,12,93,81
1798,907,1,57,56
1796,912,27,69,42
1797,913,6,180,174
1798,914,1,78,77
1799,914,8,73,65
1798,918,13,61,48
1797,919,18,124,106
1797,920,4,86,82
1798,920,30,149,119
1798,921,33,80,47
1799,921,5,70,65
1799,925,2,49,47
1797,926,1,49,48
1800,926,5,58,53
1797,927,2,84,82
1799,933,3,99,96
1799,934,2,163,161
1800,935,10,73,63
1799,940,1,74,73
1800,940,2,69,67
1798,941,1,42,41
1799,941,1,121,120
1800,941,3,178,175
1799,942,2,81,79
1800,942,2,92,90
1798,948,4,44,40
1799,948,11,99,88
1801,948,15,129,114
1802,948,6,69,63
1799,949,29,96,67
1801,949,6,126,120
1802,949,4,71,67
1800,954,10,84,74
1801,954,8,68,60
1799,955,3,48,45
1800,955,25,171,146
1801,955,14,157,143
1802,956,3,89,86
1801,957,4,61,57
1800,961,2,44,42
1801,961,4,73,69
1802,961,27,68,41
1801,962,22,168,146
1803,962,1,50,49
1800,963,8,81,73
1802,963,31,116,85
1801,964,20,56,36
1800,969,12,78,66
1801,969,7,146,139
1802,969,1,124,123
1802,970,1,147,146
1801,976,7,80,73
1802,976,9,89,80
1803,976,1,89,88
1800,977,5,64,59
1801,977,6,89,83
1801,978,1,85,84
1802,978,1,64,63
1803,978,3,104,101
1801,983,7,47,40
1801,984,1,75,74
1804,984,3,67,64
1801,990,1,32,31
1801,991,11,58,47
1802,991,19,144,125
1803,991,16,120,104
1804,991,4,81,77
1803,992,4,155,151
1804,992,1,94,93
1803,993,2,49,47
1804,993,4,35,31
1802,997,6,45,39
1802,998,10,102,92
1805,998,4,51,47
1802,999,4,65,61
1805,999,12,81,69
1804,1000,2,67,65
1803,1004,12,73,61
1804,1004,1,73,72
1802,1005,18,80,62
1802,1006,9,89,80
1804,1007,2,67,65
1803,1012,5,93,88
1804,1012,3,69,66
1803,1013,7,66,59
1804,1013,5,161,156
1803,1014,1,85,84
1804,1014,1,53,52
1804,1020,2,103,101
1806,1020,1,64,63
1803,1021,2,49,47
1804,1021,6,91,85
1805,1021,4,93,89
1806,1021,3,50,47
1804,1026,16,61,45
1803,1027,23,64,41
1804,1027,14,116,102
1803,1028,8,49,41
1804,1028,1,109,108
1804,1029,4,46,42
1805,1029,20,80,60
1806,1029,8,52,44
1804,1033,5,43,38
1805,1033,5,70,65
1806,1033,3,52,49
1804,1034,3,78,75
1805,1036,2,53,51
1806,1036,8,53,45
1805,1040,3,34,31
1806,1042,12,96,84
1807,1042,25,102,77
1805,1048,14,63,49
1806,1048,6,66,60
1805,1049,2,83,81
1806,1049,2,117,115
1807,1049,6,103,97
1807,1050,10,68,58
1806,1055,2,69,67
1806,1056,6,89,83
1808,1056,3,83,80
1805,1057,7,93,86
1806,1057,14,116,102
1808,1057,9,68,59
1808,1062,14,51,37
1806,1063,2,152,150
1807,1063,8,151,143
1808,1063,10,113,103
1805,1064,4,98,94
1806,1064,5,180,175
1807,1064,3,230,227
1808,1064,10,139,129
1805,1065,1,35,34
1807,1065,1,114,113
1808,1065,7,108,101
1808,1066,3,36,33
1807,1070,9,51,42
1806,1071,12,50,38
1807,1072,4,43,39
1806,1078,6,49,43
1807,1078,11,93,82
1807,1079,5,64,59
1806,1085,9,46,37
1807,1085,12,88,76
1808,1085,4,82,78
1809,1085,7,44,37
1808,1086,8,71,63
1807,1087,5,39,34
1808,1092,14,68,54
1808,1093,7,93,86
1809,1093,3,52,49
1808,1094,2,56,54
1807,1099,6,40,34
1807,1100,6,51,45
1808,1100,6,67,61
1808,1101,13,54,41
1809,1101,3,46,43
1808,1106,3,44,41
1808,1108,6,79,73
1809,1108,14,63,49
1808,1115,4,88,84
1809,1121,4,51,47
1810,1121,3,37,34
1808,1122,2,48,46
1809,1122,2,70,68
1810,1122,2,51,49
1809,1130,7,54,47
1809,1136,2,79,77
1809,1137,4,66,62
1809,1143,7,79,72
1810,1144,4,74,70
1810,1145,7,38,31
1809,1151,2,61,59
1811,1151,8,51,43
1811,1158,4,56,52
1809,1159,15,49,34
1810,1159,12,75,63
1811,1159,11,63,52
1809,1165,11,49,38
1810,1165,13,92,79
1811,1165,10,87,77
1812,1165,12,43,31
1810,1166,5,67,62
1809,1173,3,59,56
1810,1173,3,110,107
1811,1173,2,106,104
1812,1173,1,55,54
1810,1174,7,58,51
1811,1174,5,54,49
1810,1187,5,68,63
1811,1187,11,82,71
1812,1187,16,61,45
1810,1188,7,55,48
1811,1188,9,61,52
1810,1193,1,35,34
1811,1193,1,57,56
1810,1194,12,64,52
1811,1194,10,90,80
1810,1195,16,50,34
1811,1195,14,66,52
1812,1195,3,51,48
1810,1201,3,53,50
1810,1208,8,56,48
1811,1208,14,104,90
1812,1208,3,93,90
1810,1209,5,53,48
1813,1215,6,42,36
1810,1216,9,51,42
1811,1216,4,87,83
1813,1223,5,44,39
1812,1224,6,39,33
1811,1237,8,54,46
1812,1237,9,69,60
1813,1237,5,47,42
