X,Y,Subtracted,Original 1,Original 2
1790,835,2,42,40
1791,835,10,95,85
1792,835,6,87,81
1793,835,8,53,45
1790,836,5,72,67
1791,836,12,139,127
1792,836,12,107,95
1793,836,8,63,55
1792,837,13,60,47
1791,842,9,72,63
1792,842,4,111,107
1791,843,14,92,78
1793,843,15,103,88
1791,844,11,46,35
1792,849,5,84,79
1793,849,9,97,88
1792,850,2,85,83
1793,850,23,125,102
1793,851,11,58,47
1792,856,7,91,84
1795,856,2,59,57
1793,857,15,129,114
1794,857,23,144,121
1795,857,12,70,58
1793,858,6,52,46
1794,858,5,64,59
1793,863,9,159,150
1794,863,15,193,178
1792,864,6,83,77
1795,864,5,100,95
1793,865,3,73,70
1796,869,12,44,32
1795,870,35,194,159
1796,870,4,88,84
1793,871,8,100,92
1794,871,21,233,212
1793,872,1,49,48
1794,872,19,84,65
1795,876,1,55,54
1793,877,27,58,31
1794,877,16,121,105
1796,877,3,124,121
1794,878,23,141,118
1795,879,1,81,80
1795,883,1,68,67
1795,884,9,216,207
1796,884,6,175,169
1795,885,16,169,153
1796,885,14,219,205
1795,886,12,76,64
1796,886,10,79,69
1795,890,27,115,88
1796,890,3,75,72
1795,891,68,185,117
1797,891,28,160,132
1795,892,16,132,116
1797,892,13,150,137
1798,892,19,62,43
1797,893,6,65,59
1798,893,24,57,33
1797,897,9,92,83
1796,898,21,164,143
1798,898,9,123,114
1795,899,21,107,86
1797,899,14,190,176
1796,900,20,89,69
1797,904,13,56,43
1797,905,6,154,148
1796,906,8,116,108
1797,906,41,225,184
1798,906,1,147,146
1797,907,5,93,88
1798,907,6,56,50
1798,911,14,73,59
1797,912,16,153,137
1798,912,15,133,118
1797,914,1,71,70
1798,914,15,86,71
1799,914,2,72,70
1799,919,17,118,101
1799,920,32,147,115
1797,921,6,45,39
1798,921,7,69,62
1800,921,3,47,44
1800,926,3,61,58
1797,927,28,95,67
1799,927,33,180,147
1799,928,1,78,77
1799,933,16,95,79
1800,933,11,70,59
1799,934,16,159,143
1800,934,20,98,78
1799,935,10,79,69
1801,941,12,89,77
1801,942,9,57,48
1800,947,18,91,73
1801,947,15,104,89
1802,947,11,55,44
1798,948,5,39,34
1799,948,7,107,100
1799,949,8,88,80
1800,949,13,135,122
1801,949,18,130,112
1802,949,17,72,55
1799,950,2,38,36
1800,954,5,86,81
1801,954,11,71,60
1799,955,19,69,50
1800,955,7,157,150
1801,955,9,152,143
1802,955,9,79,70
1799,956,25,59,34
1800,961,4,45,41
1801,961,5,81,76
1801,962,7,159,152
1803,962,24,68,44
1801,963,7,137,130
1803,963,37,72,35
1801,964,16,51,35
1801,968,14,65,51
1801,969,15,146,131
1803,969,5,79,74
1801,970,21,162,141
1803,970,7,80,73
1801,971,15,80,65
1802,976,15,92,77
1803,976,1,82,81
1801,977,11,84,73
1803,977,12,62,50
1804,977,19,81,62
1802,978,3,60,57
1802,983,15,92,77
1803,983,2,68,66
1801,984,6,82,76
1803,984,11,134,123
1804,984,12,72,60
1802,985,1,60,59
1803,985,20,112,92
1804,985,16,62,46
1801,990,2,35,33
1803,990,4,65,61
1804,990,8,50,42
1801,991,16,62,46
1803,991,1,110,109
1804,991,1,78,77
1803,992,8,145,137
1803,997,30,92,62
1804,998,29,125,96
1803,999,15,134,119
1803,1000,5,62,57
1804,1000,28,70,42
1805,1005,3,77,74
1803,1006,22,137,115
1804,1006,7,141,134
1805,1006,15,89,74
1802,1007,2,56,54
1803,1007,18,73,55
1805,1007,9,50,41
1804,1013,3,165,162
1805,1013,7,58,51
1806,1013,2,34,32
1804,1014,1,58,57
1805,1014,2,78,76
1803,1019,3,43,40
1804,1019,2,58,56
1805,1019,4,77,73
1805,1020,4,108,104
1806,1020,3,51,48
1804,1021,5,81,76
1805,1021,1,89,88
1806,1021,7,42,35
1803,1027,2,52,50
1803,1028,1,35,34
1804,1028,2,95,93
1805,1028,3,131,128
1806,1028,2,86,84
1804,1029,4,40,36
1805,1029,7,79,72
1806,1029,4,53,49
1805,1034,8,133,125
1806,1034,5,113,108
1804,1035,1,62,61
1805,1035,15,129,114
1806,1035,11,118,107
1805,1036,12,55,43
1806,1036,10,51,41
1804,1041,19,77,58
1806,1041,1,94,93
1807,1041,17,91,74
1804,1042,3,76,73
1807,1042,2,108,106
1804,1043,21,67,46
1805,1043,2,89,87
1806,1043,7,75,68
1807,1043,4,67,63
1806,1048,10,78,68
1806,1050,3,74,71
1807,1050,7,62,55
1806,1055,4,63,59
1807,1055,8,70,62
1805,1056,12,59,47
1806,1056,1,89,88
1805,1057,8,82,74
1806,1057,13,120,107
1807,1057,4,124,120
1808,1057,3,72,69
1806,1062,9,112,103
1807,1062,16,121,105
1807,1063,7,166,159
1808,1063,3,121,118
1806,1064,2,183,181
1807,1064,12,250,238
1808,1064,3,143,140
1807,1065,6,123,117
1808,1065,2,112,110
1808,1066,1,38,37
1806,1071,7,44,37
1807,1072,4,49,45
1807,1077,1,51,50
1806,1078,10,53,43
1807,1078,16,90,74
1808,1078,9,57,48
1808,1079,16,73,57
1809,1079,1,33,32
1807,1084,2,38,36
1807,1085,1,78,77
1806,1086,1,35,34
1807,1086,2,75,73
1807,1087,3,44,41
1808,1092,8,65,57
1807,1093,14,61,47
1808,1093,7,94,87
1809,1093,11,60,49
1808,1094,1,56,55
1809,1094,5,36,31
1809,1106,6,39,33
1810,1107,5,43,38
1808,1114,13,83,70
1810,1114,3,47,44
1808,1115,9,86,77
1810,1115,5,48,43
1809,1121,2,45,43
1810,1121,1,34,33
1809,1122,6,65,59
1810,1122,5,50,45
1809,1123,6,43,37
1808,1129,12,51,39
1809,1129,13,71,58
1810,1129,22,69,47
1809,1130,16,58,42
1810,1130,23,58,35
1809,1137,13,61,48
1810,1137,6,62,56
1811,1143,4,49,45
1809,1144,13,79,66
1810,1150,1,43,42
1809,1151,7,68,61
1810,1151,5,81,76
1811,1151,3,45,42
1809,1159,12,45,33
1810,1159,5,69,64
1811,1164,1,36,35
1809,1165,1,48,47
1812,1165,4,35,31
1809,1166,2,38,36
1812,1166,2,33,31
1810,1179,7,57,50
1811,1179,6,65,59
1812,1179,1,42,41
1810,1180,1,67,66
1810,1187,1,69,68
1811,1187,5,79,74
1812,1187,2,54,52
1810,1188,6,53,47
1811,1188,13,63,50
1812,1188,9,40,31
1811,1193,7,60,53
1811,1194,1,89,88
1813,1194,1,35,34
1811,1195,8,69,61
1812,1195,2,54,52
1810,1202,3,58,55
1813,1202,6,40,34
1811,1207,7,61,54
1812,1207,2,52,50
1813,1208,3,48,45
1813,1215,9,44,35
1811,1216,3,94,91
1811,1217,4,54,50
1812,1222,3,47,44
1811,1223,3,50,47
1812,1223,17,101,84
1811,1229,5,40,35
1812,1229,4,40,36
1811,1230,5,55,50
1812,1230,6,56,50
1811,1231,6,49,43
1812,1231,6,50,44
1813,1237,1,46,45
